t,U
0, 	-5.785
10, 	-5.784
20, 	-5.766
30, 	-5.757
40, 	-5.749
50, 	-5.740
60, 	-5.732
70, 	-5.725
80, 	-5.717
90, 	-5.710
100, 	-5.703
110, 	-5.697
120, 	-5.691
130, 	-5.685
140, 	-5.680
150, 	-5.675
160, 	-5.670
170, 	-5.666
180, 	-5.661
190, 	-5.658
200, 	-5.654
210, 	-5.650
220, 	-5.647
230, 	-5.643
240, 	-5.640
250, 	-5.637
260, 	-5.634
270, 	-5.631
280, 	-5.628
290, 	-5.625
300, 	-5.622
310, 	-5.620
320, 	-5.617
330, 	-5.614
340, 	-5.611
350, 	-5.609
360, 	-5.606
370, 	-5.604
380, 	-5.600
390, 	-5.598
400, 	-5.595
410, 	-5.593
420, 	-5.591
430, 	-5.589
440, 	-5.586
450, 	-5.583
460, 	-5.581
470, 	-5.579
480, 	-5.576
490, 	-5.574
500, 	-5.571
510, 	-5.569
520, 	-5.566
530, 	-5.564
540, 	-5.562
550, 	-5.559
560, 	-5.557
570, 	-5.555
580, 	-5.552
590, 	-5.550
600, 	-5.547
610, 	-5.545
620, 	-5.543
630, 	-5.540
640, 	-5.538
650, 	-5.535
660, 	-5.533
670, 	-5.530
680, 	-5.527
690, 	-5.525
700, 	-5.523
710, 	-5.520
720, 	-5.517
730, 	-5.515
740, 	-5.512
750, 	-5.510
760, 	-5.507
770, 	-5.505
780, 	-5.503
790, 	-5.500
800, 	-5.497
810, 	-5.495
820, 	-5.492
830, 	-5.490
840, 	-5.487
850, 	-5.485
860, 	-5.482
870, 	-5.479
880, 	-5.476
890, 	-5.475
900, 	-5.472
910, 	-5.469
920, 	-5.467
930, 	-5.464
940, 	-5.462
950, 	-5.459
960, 	-5.457
970, 	-5.454
980, 	-5.452
990, 	-5.449
1000, 	-5.447
1010, 	-5.444
1020, 	-5.442
1030, 	-5.440
1040, 	-5.437
1050, 	-5.435
1060, 	-5.432
1070, 	-5.430
1080, 	-5.428
1090, 	-5.425
1100, 	-5.423
1110, 	-5.420
1120, 	-5.418
1130, 	-5.415
1140, 	-5.412
1150, 	-5.410
1160, 	-5.408
1170, 	-5.406
1180, 	-5.403
1190, 	-5.402
1200, 	-5.399
1210, 	-5.397
1220, 	-5.394
1230, 	-5.392
1240, 	-5.389
1250, 	-5.387
1260, 	-5.385
1270, 	-5.382
1280, 	-5.380
1290, 	-5.378
1300, 	-5.376
1310, 	-5.373
1320, 	-5.371
1330, 	-5.369
1340, 	-5.367
1350, 	-5.364
1360, 	-5.361
1370, 	-5.360
1380, 	-5.357
1390, 	-5.354
1400, 	-5.352
1410, 	-5.350
1420, 	-5.347
1430, 	-5.345
1440, 	-5.343
1450, 	-5.340
1460, 	-5.338
1470, 	-5.336
1480, 	-5.334
1490, 	-5.332
1500, 	-5.330
1510, 	-5.327
1520, 	-5.323
1530, 	-5.322
1540, 	-5.319
1550, 	-5.317
1560, 	-5.314
1570, 	-5.312
1580, 	-5.309
1590, 	-5.307
1600, 	-5.305
1610, 	-5.303
1620, 	-5.300
1630, 	-5.297
1640, 	-5.295
1650, 	-5.292
1660, 	-5.290
1670, 	-5.288
1680, 	-5.286
1690, 	-5.283
1700, 	-5.281
1710, 	-5.278
1720, 	-5.275
1730, 	-5.274
1740, 	-5.271
1750, 	-5.269
1760, 	-5.267
1770, 	-5.264
1780, 	-5.262
1790, 	-5.259
1800, 	-5.257
1810, 	-5.255
1820, 	-5.252
1830, 	-5.250
1840, 	-5.248
1850, 	-5.245
1860, 	-5.243
1870, 	-5.241
1880, 	-5.238
1890, 	-5.236
1900, 	-5.234
1910, 	-5.231
1920, 	-5.229
1930, 	-5.227
1940, 	-5.224
1950, 	-5.223
1960, 	-5.220
1970, 	-5.219
1980, 	-5.216
1990, 	-5.213
2000, 	-5.211
2010, 	-5.209
2020, 	-5.207
2030, 	-5.205
2040, 	-5.203
2050, 	-5.201
2060, 	-5.198
2070, 	-5.196
2080, 	-5.194
2090, 	-5.191
2100, 	-5.189
2110, 	-5.187
2120, 	-5.185
2130, 	-5.182
2140, 	-5.181
2150, 	-5.178
2160, 	-5.176
2170, 	-5.173
2180, 	-5.172
2190, 	-5.169
2200, 	-5.167
2210, 	-5.165
2220, 	-5.162
2230, 	-5.160
2240, 	-5.158
2250, 	-5.156
2260, 	-5.154
2270, 	-5.151
2280, 	-5.149
2290, 	-5.146
2300, 	-5.144
2310, 	-5.142
2320, 	-5.140
2330, 	-5.138
2340, 	-5.136
2350, 	-5.133
2360, 	-5.131
2370, 	-5.129
2380, 	-5.127
2390, 	-5.125
2400, 	-5.123
2410, 	-5.120
2420, 	-5.118
2430, 	-5.116
2440, 	-5.114
2450, 	-5.111
2460, 	-5.109
2470, 	-5.107
2480, 	-5.105
2490, 	-5.102
2500, 	-5.100
2510, 	-5.098
2520, 	-5.096
2530, 	-5.094
2540, 	-5.091
2550, 	-5.089
2560, 	-5.087
2570, 	-5.085
2580, 	-5.083
2590, 	-5.081
2600, 	-5.079
2610, 	-5.076
2620, 	-5.074
2630, 	-5.072
2640, 	-5.070
2650, 	-5.067
2660, 	-5.066
2670, 	-5.063
2680, 	-5.061
2690, 	-5.059
2700, 	-5.057
2710, 	-5.055
2720, 	-5.053
2730, 	-5.051
2740, 	-5.050
2750, 	-5.047
2760, 	-5.045
2770, 	-5.043
2780, 	-5.041
2790, 	-5.038
2800, 	-5.036
2810, 	-5.034
2820, 	-5.032
2830, 	-5.030
2840, 	-5.028
2850, 	-5.025
2860, 	-5.024
2870, 	-5.021
2880, 	-5.019
2890, 	-5.017
2900, 	-5.015
2910, 	-5.013
2920, 	-5.011
2930, 	-5.008
2940, 	-5.007
2950, 	-5.004
2960, 	-5.002
2970, 	-5.000
2980, 	-4.999
2990, 	-4.997
3000, 	-4.994
3010, 	-4.992
3020, 	-4.990
3030, 	-4.988
3040, 	-4.986
3050, 	-4.984
3060, 	-4.982
3070, 	-4.979
3080, 	-4.977
3090, 	-4.975
3100, 	-4.973
3110, 	-4.971
3120, 	-4.969
3130, 	-4.967
3140, 	-4.964
3150, 	-4.963
3160, 	-4.960
3170, 	-4.958
3180, 	-4.956
3190, 	-4.954
3200, 	-4.951
3210, 	-4.950
3220, 	-4.948
3230, 	-4.946
3240, 	-4.943
3250, 	-4.941
3260, 	-4.939
3270, 	-4.937
3280, 	-4.935
3290, 	-4.932
3300, 	-4.931
3310, 	-4.928
3320, 	-4.926
3330, 	-4.924
3340, 	-4.922
3350, 	-4.920
3360, 	-4.917
3370, 	-4.915
3380, 	-4.913
3390, 	-4.912
3400, 	-4.909
3410, 	-4.907
3420, 	-4.905
3430, 	-4.903
3440, 	-4.901
3450, 	-4.899
3460, 	-4.897
3470, 	-4.895
3480, 	-4.892
3490, 	-4.891
3500, 	-4.888
3510, 	-4.887
3520, 	-4.884
3530, 	-4.882
3540, 	-4.880
3550, 	-4.878
3560, 	-4.876
3570, 	-4.874
3580, 	-4.872
3590, 	-4.870
3600, 	-4.868
3610, 	-4.865
3620, 	-4.863
3630, 	-4.861
3640, 	-4.859
3650, 	-4.857
3660, 	-4.855
3670, 	-4.853
3680, 	-4.851
3690, 	-4.849
3700, 	-4.847
3710, 	-4.845
3720, 	-4.842
3730, 	-4.840
3740, 	-4.839
3750, 	-4.836
3760, 	-4.835
3770, 	-4.832
3780, 	-4.829
3790, 	-4.828
3800, 	-4.826
3810, 	-4.824
3820, 	-4.822
3830, 	-4.820
3840, 	-4.818
3850, 	-4.816
3860, 	-4.813
3870, 	-4.811
3880, 	-4.810
3890, 	-4.808
3900, 	-4.805
3910, 	-4.803
3920, 	-4.801
3930, 	-4.799
3940, 	-4.798
3950, 	-4.795
3960, 	-4.793
3970, 	-4.791
3980, 	-4.789
3990, 	-4.786
4000, 	-4.785
4010, 	-4.783
4020, 	-4.780
4030, 	-4.778
4040, 	-4.776
4050, 	-4.774
4060, 	-4.772
4070, 	-4.770
4080, 	-4.768
4090, 	-4.766
4100, 	-4.764
4110, 	-4.762
4120, 	-4.760
4130, 	-4.758
4140, 	-4.756
4150, 	-4.754
4160, 	-4.751
4170, 	-4.749
4180, 	-4.747
4190, 	-4.746
4200, 	-4.743
4210, 	-4.742
4220, 	-4.739
4230, 	-4.738
4240, 	-4.735
4250, 	-4.733
4260, 	-4.731
4270, 	-4.729
4280, 	-4.727
4290, 	-4.725
4300, 	-4.722
4310, 	-4.721
4320, 	-4.718
4330, 	-4.716
4340, 	-4.714
4350, 	-4.712
4360, 	-4.710
4370, 	-4.708
4380, 	-4.706
4390, 	-4.704
4400, 	-4.703
4410, 	-4.700
4420, 	-4.698
4430, 	-4.696
4440, 	-4.694
4450, 	-4.691
4460, 	-4.689
4470, 	-4.687
4480, 	-4.685
4490, 	-4.684
4500, 	-4.682
4510, 	-4.679
4520, 	-4.677
4530, 	-4.675
4540, 	-4.673
4550, 	-4.671
4560, 	-4.669
4570, 	-4.667
4580, 	-4.665
4590, 	-4.663
4600, 	-4.660
4610, 	-4.659
4620, 	-4.657
4630, 	-4.655
4640, 	-4.653
4650, 	-4.651
4660, 	-4.648
4670, 	-4.647
4680, 	-4.645
4690, 	-4.643
4700, 	-4.641
4710, 	-4.639
4720, 	-4.636
4730, 	-4.634
4740, 	-4.632
4750, 	-4.630
4760, 	-4.628
4770, 	-4.626
4780, 	-4.623
4790, 	-4.622
4800, 	-4.620
4810, 	-4.617
4820, 	-4.616
4830, 	-4.614
4840, 	-4.611
4850, 	-4.610
4860, 	-4.608
4870, 	-4.605
4880, 	-4.604
4890, 	-4.602
4900, 	-4.600
4910, 	-4.598
4920, 	-4.596
4930, 	-4.594
4940, 	-4.592
4950, 	-4.590
4960, 	-4.588
4970, 	-4.586
4980, 	-4.583
4990, 	-4.582
5000, 	-4.580
5010, 	-4.578
5020, 	-4.575
5030, 	-4.574
5040, 	-4.571
5050, 	-4.569
5060, 	-4.567
5070, 	-4.565
5080, 	-4.563
5090, 	-4.561
5100, 	-4.559
5110, 	-4.557
5120, 	-4.555
5130, 	-4.553
5140, 	-4.551
5150, 	-4.549
5160, 	-4.547
5170, 	-4.545
5180, 	-4.542
5190, 	-4.541
5200, 	-4.539
5210, 	-4.537
5220, 	-4.535
5230, 	-4.532
5240, 	-4.531
5250, 	-4.529
5260, 	-4.527
5270, 	-4.525
5280, 	-4.523
5290, 	-4.521
5300, 	-4.519
5310, 	-4.516
5320, 	-4.514
5330, 	-4.513
5340, 	-4.510
5350, 	-4.508
5360, 	-4.506
5370, 	-4.504
5380, 	-4.503
5390, 	-4.500
5400, 	-4.498
5410, 	-4.496
5420, 	-4.494
5430, 	-4.492
5440, 	-4.490
5450, 	-4.488
5460, 	-4.486
5470, 	-4.484
5480, 	-4.482
5490, 	-4.479
5500, 	-4.477
5510, 	-4.476
5520, 	-4.474
5530, 	-4.472
5540, 	-4.469
5550, 	-4.468
5560, 	-4.465
5570, 	-4.463
5580, 	-4.462
5590, 	-4.460
5600, 	-4.458
5610, 	-4.455
5620, 	-4.453
5630, 	-4.452
5640, 	-4.449
5650, 	-4.447
5660, 	-4.445
5670, 	-4.442
5680, 	-4.441
5690, 	-4.438
5700, 	-4.437
5710, 	-4.434
5720, 	-4.432
5730, 	-4.430
5740, 	-4.429
5750, 	-4.426
5760, 	-4.424
5770, 	-4.422
5780, 	-4.420
5790, 	-4.419
5800, 	-4.416
5810, 	-4.414
5820, 	-4.412
5830, 	-4.410
5840, 	-4.408
5850, 	-4.406
5860, 	-4.404
5870, 	-4.402
5880, 	-4.400
5890, 	-4.397
5900, 	-4.396
5910, 	-4.393
5920, 	-4.392
5930, 	-4.390
5940, 	-4.387
5950, 	-4.385
5960, 	-4.383
5970, 	-4.381
5980, 	-4.379
5990, 	-4.376
6000, 	-4.375
6010, 	-4.372
6020, 	-4.371
6030, 	-4.368
6040, 	-4.366
6050, 	-4.364
6060, 	-4.362
6070, 	-4.360
6080, 	-4.357
6090, 	-4.356
6100, 	-4.354
6110, 	-4.351
6120, 	-4.349
6130, 	-4.347
6140, 	-4.345
6150, 	-4.343
6160, 	-4.340
6170, 	-4.339
6180, 	-4.336
6190, 	-4.334
6200, 	-4.332
6210, 	-4.330
6220, 	-4.328
6230, 	-4.326
6240, 	-4.323
6250, 	-4.321
6260, 	-4.319
6270, 	-4.316
6280, 	-4.314
6290, 	-4.312
6300, 	-4.310
6310, 	-4.307
6320, 	-4.306
6330, 	-4.304
6340, 	-4.301
6350, 	-4.299
6360, 	-4.297
6370, 	-4.295
6380, 	-4.293
6390, 	-4.291
6400, 	-4.289
6410, 	-4.287
6420, 	-4.285
6430, 	-4.282
6440, 	-4.280
6450, 	-4.278
6460, 	-4.276
6470, 	-4.274
6480, 	-4.272
6490, 	-4.269
6500, 	-4.267
6510, 	-4.265
6520, 	-4.262
6530, 	-4.261
6540, 	-4.259
6550, 	-4.257
6560, 	-4.255
6570, 	-4.252
6580, 	-4.250
6590, 	-4.248
6600, 	-4.246
6610, 	-4.244
6620, 	-4.242
6630, 	-4.240
6640, 	-4.238
6650, 	-4.236
6660, 	-4.234
6670, 	-4.231
6680, 	-4.230
6690, 	-4.227
6700, 	-4.225
6710, 	-4.223
6720, 	-4.221
6730, 	-4.219
6740, 	-4.217
6750, 	-4.215
6760, 	-4.213
6770, 	-4.211
6780, 	-4.209
6790, 	-4.207
6800, 	-4.206
6810, 	-4.203
6820, 	-4.202
6830, 	-4.200
6840, 	-4.198
6850, 	-4.196
6860, 	-4.194
6870, 	-4.192
6880, 	-4.190
6890, 	-4.188
6900, 	-4.186
6910, 	-4.185
6920, 	-4.183
6930, 	-4.181
6940, 	-4.179
6950, 	-4.177
6960, 	-4.175
6970, 	-4.173
6980, 	-4.171
6990, 	-4.169
7000, 	-4.167
7010, 	-4.165
7020, 	-4.162
7030, 	-4.161
7040, 	-4.159
7050, 	-4.157
7060, 	-4.155
7070, 	-4.153
7080, 	-4.151
7090, 	-4.148
7100, 	-4.146
7110, 	-4.144
7120, 	-4.142
7130, 	-4.140
7140, 	-4.138
7150, 	-4.136
7160, 	-4.133
7170, 	-4.131
7180, 	-4.129
7190, 	-4.127
7200, 	-4.125
7210, 	-4.122
7220, 	-4.121
7230, 	-4.118
7240, 	-4.116
7250, 	-4.114
7260, 	-4.112
7270, 	-4.109
7280, 	-4.107
7290, 	-4.105
7300, 	-4.102
7310, 	-4.101
7320, 	-4.098
7330, 	-4.096
7340, 	-4.094
7350, 	-4.092
7360, 	-4.090
7370, 	-4.088
7380, 	-4.085
7390, 	-4.082
7400, 	-4.080
7410, 	-4.078
7420, 	-4.075
7430, 	-4.073
7440, 	-4.071
7450, 	-4.068
7460, 	-4.067
7470, 	-4.064
7480, 	-4.061
7490, 	-4.058
7500, 	-4.056
7510, 	-4.054
7520, 	-4.051
7530, 	-4.049
7540, 	-4.046
7550, 	-4.044
7560, 	-4.042
7570, 	-4.039
7580, 	-4.036
7590, 	-4.034
7600, 	-4.032
7610, 	-4.029
7620, 	-4.027
7630, 	-4.024
7640, 	-4.022
7650, 	-4.019
7660, 	-4.017
7670, 	-4.014
7680, 	-4.012
7690, 	-4.010
7700, 	-4.008
7710, 	-4.005
7720, 	-4.002
7730, 	-4.001
7740, 	-3.998
7750, 	-3.995
7760, 	-3.993
7770, 	-3.991
7780, 	-3.988
7790, 	-3.986
7800, 	-3.983
7810, 	-3.981
7820, 	-3.978
7830, 	-3.977
7840, 	-3.974
7850, 	-3.972
7860, 	-3.969
7870, 	-3.967
7880, 	-3.965
7890, 	-3.963
7900, 	-3.960
7910, 	-3.958
7920, 	-3.956
7930, 	-3.954
7940, 	-3.952
7950, 	-3.950
7960, 	-3.947
7970, 	-3.945
7980, 	-3.943
7990, 	-3.942
8000, 	-3.939
8010, 	-3.938
8020, 	-3.935
8030, 	-3.933
8040, 	-3.930
8050, 	-3.929
8060, 	-3.926
8070, 	-3.925
8080, 	-3.923
8090, 	-3.921
8100, 	-3.919
8110, 	-3.916
8120, 	-3.914
8130, 	-3.911
8140, 	-3.910
8150, 	-3.908
8160, 	-3.905
8170, 	-3.903
8180, 	-3.902
8190, 	-3.899
8200, 	-3.897
8210, 	-3.895
8220, 	-3.893
8230, 	-3.890
8240, 	-3.889
8250, 	-3.886
8260, 	-3.884
8270, 	-3.882
8280, 	-3.879
8290, 	-3.878
8300, 	-3.875
8310, 	-3.872
8320, 	-3.870
8330, 	-3.868
8340, 	-3.866
8350, 	-3.864
8360, 	-3.861
8370, 	-3.859
8380, 	-3.857
8390, 	-3.855
8400, 	-3.853
8410, 	-3.850
8420, 	-3.849
8430, 	-3.847
8440, 	-3.844
8450, 	-3.842
8460, 	-3.840
8470, 	-3.838
8480, 	-3.836
8490, 	-3.834
8500, 	-3.832
8510, 	-3.830
8520, 	-3.828
8530, 	-3.826
8540, 	-3.824
8550, 	-3.823
8560, 	-3.821
8570, 	-3.818
8580, 	-3.817
8590, 	-3.815
8600, 	-3.813
8610, 	-3.811
8620, 	-3.809
8630, 	-3.807
8640, 	-3.805
8650, 	-3.803
8660, 	-3.801
8670, 	-3.799
8680, 	-3.797
8690, 	-3.795
8700, 	-3.793
8710, 	-3.791
8720, 	-3.789
8730, 	-3.787
8740, 	-3.785
8750, 	-3.783
8760, 	-3.781
8770, 	-3.780
8780, 	-3.778
8790, 	-3.776
8800, 	-3.774
8810, 	-3.772
8820, 	-3.770
8830, 	-3.768
8840, 	-3.766
8850, 	-3.764
8860, 	-3.762
8870, 	-3.760
8880, 	-3.758
8890, 	-3.756
8900, 	-3.755
8910, 	-3.752
8920, 	-3.750
8930, 	-3.748
8940, 	-3.747
8950, 	-3.745
8960, 	-3.743
8970, 	-3.740
8980, 	-3.739
8990, 	-3.737
9000, 	-3.736
9010, 	-3.734
9020, 	-3.732
9030, 	-3.730
9040, 	-3.728
9050, 	-3.726
9060, 	-3.725
9070, 	-3.724
9080, 	-3.721
9090, 	-3.720
9100, 	-3.718
9110, 	-3.716
9120, 	-3.714
9130, 	-3.712
9140, 	-3.711
9150, 	-3.709
9160, 	-3.707
9170, 	-3.706
9180, 	-3.704
9190, 	-3.703
9200, 	-3.701
9210, 	-3.699
9220, 	-3.698
9230, 	-3.698
9240, 	-3.695
9250, 	-3.693
9260, 	-3.692
9270, 	-3.690
9280, 	-3.689
9290, 	-3.687
9300, 	-3.685
9310, 	-3.683
9320, 	-3.682
9330, 	-3.680
9340, 	-3.679
9350, 	-3.677
9360, 	-3.675
9370, 	-3.674
9380, 	-3.671
9390, 	-3.670
9400, 	-3.668
9410, 	-3.666
9420, 	-3.664
9430, 	-3.662
9440, 	-3.661
9450, 	-3.659
9460, 	-3.656
9470, 	-3.655
9480, 	-3.653
9490, 	-3.652
9500, 	-3.649
9510, 	-3.648
9520, 	-3.646
9530, 	-3.644
9540, 	-3.642
9550, 	-3.640
9560, 	-3.638
9570, 	-3.636
9580, 	-3.634
9590, 	-3.633
9600, 	-3.630
9610, 	-3.629
9620, 	-3.627
9630, 	-3.626
9640, 	-3.624
9650, 	-3.622
9660, 	-3.621
9670, 	-3.619
9680, 	-3.617
9690, 	-3.616
9700, 	-3.614
9710, 	-3.612
9720, 	-3.610
9730, 	-3.609
9740, 	-3.607
9750, 	-3.605
9760, 	-3.604
9770, 	-3.602
9780, 	-3.600
9790, 	-3.599
9800, 	-3.597
9810, 	-3.596
9820, 	-3.594
9830, 	-3.593
9840, 	-3.591
9850, 	-3.590
9860, 	-3.588
9870, 	-3.587
9880, 	-3.585
9890, 	-3.583
9900, 	-3.582
9910, 	-3.581
9920, 	-3.579
9930, 	-3.577
9940, 	-3.575
9950, 	-3.574
9960, 	-3.573
9970, 	-3.571
9980, 	-3.569
9990, 	-3.567
10000, 	-3.566
10010, 	-3.565
10020, 	-3.563
10030, 	-3.561
10040, 	-3.560
10050, 	-3.557
10060, 	-3.556
10070, 	-3.554
10080, 	-3.553
10090, 	-3.551
10100, 	-3.549
10110, 	-3.547
10120, 	-3.545
10130, 	-3.543
10140, 	-3.542
10150, 	-3.539
10160, 	-3.538
10170, 	-3.536
10180, 	-3.534
10190, 	-3.531
10200, 	-3.530
10210, 	-3.528
10220, 	-3.526
10230, 	-3.524
10240, 	-3.523
10250, 	-3.521
10260, 	-3.519
10270, 	-3.517
10280, 	-3.515
10290, 	-3.514
10300, 	-3.511
10310, 	-3.510
10320, 	-3.508
10330, 	-3.505
10340, 	-3.504
10350, 	-3.502
10360, 	-3.500
10370, 	-3.498
10380, 	-3.496
10390, 	-3.494
10400, 	-3.492
10410, 	-3.490
10420, 	-3.488
10430, 	-3.487
